gene	Estimate	Std. Error	z value	Pr(>|z|)	entrezgene_id	ensembl_gene_id	wikigene_name	entrezgene_description	external_gene_name	gene_gff	description	gene_name	gene.y	FDR_tol	gene.z	logFC	logCPM	F	PValue	FDR_inf
LOC103822090	-1.7499670050846339	1.2449099448268377	-1.4056976670132133	0.15981392003201828	103822090	ENSSCAG00000007813	ARL14EP	ADP ribosylation factor like GTPase 14 effector protein	ARL14EP	ARL14EP	ADP ribosylation factor like GTPase 14 effector protein	ARL14EP	103822090	0.21344744054786316	103822090	-0.011194846505499277	4.809622538506766	0.024816567724281334	0.8751373204262668	0.9387059967944276
LOC103822093	0.9000786884818188	1.9259855207594043	0.46733408884970395	0.6402608710107909	103822093	ENSSCAG00000007831	DNAJC24	DnaJ heat shock protein family (Hsp40) member C24	DNAJC24	DNAJC24	DnaJ heat shock protein family (Hsp40) member C24	DNAJC24	103822093	0.70099229432852594	103822093	-0.1086680434627362	1.5509781126919795	1.2068247037438367	0.27455564277865097	0.506220595133282
LOC103822094	2.710661734564882	1.2049109678649614	2.2496780317038954	0.024469391037818675	103822094	ENSSCAG00000007839	IMMP1L	inner mitochondrial membrane peptidase subunit 1	IMMP1L	IMMP1L	inner mitochondrial membrane peptidase subunit 1	IMMP1L	103822094	0.06729643339011719	103822094	-0.17432685388982674	2.1595808754563	5.609982517638411	0.019747593890667	0.11311058342516735
LOC103822097	0.9302200749695297	0.947898601581987	0.9813497703415187	0.3264202870666374	103822097	ENSSCAG00000007893	EIF3M	eukaryotic translation initiation factor 3 subunit M	EIF3M	EIF3M	eukaryotic translation initiation factor 3 subunit M	EIF3M	103822097	0.39458842716579484	103822097	-0.051972982570740345	6.339281089078393	0.5541077725534912	0.45836053418263356	0.6646409011348496
LOC103822099	-2.1985880086528433	1.0674943318703969	-2.0595781570105527	0.039438886176132046	103822099	ENSSCAG00000007912	QSER1	glutamine and serine rich 1	QSER1	QSER1	glutamine and serine rich 1	QSER1	103822099	0.10015261591476396	103822099	0.8029233987928621	3.382056106379394	17.04619176945836	7.488044182790856e-5	0.007078124224651523
LOC103822100	1.7273893511352767	4.078272157994661	0.4235591162666928	0.6718873768680279	103822100	ENSSCAG00000007919	TCP11L1	t-complex 11 like 1	TCP11L1	TCP11L1	t-complex 11 like 1	TCP11L1	103822100	0.729351428837004	103822100	-0.7411858521898094	-1.1770941329539573	7.1810800881929024	0.008595158490618949	0.07380698157440159
LOC103822101	0.6390039816333294	1.0364557040924722	0.6165280186217371	0.5375460855513619	103822101	ENSSCAG00000007929	CSTF3	cleavage stimulation factor subunit 3	CSTF3	CSTF3	cleavage stimulation factor subunit 3	CSTF3	103822101	0.6052620725806926	103822101	0.012979828673465607	5.731301715579374	0.0376397950398354	0.8465551836174335	0.923087451026957
LOC103822102	-1.52312274509597	1.6089511922975963	-0.9466556551792832	0.34381427396383	103822102	ENSSCAG00000007942	HIPK3	homeodomain interacting protein kinase 3	HIPK3	HIPK3	homeodomain interacting protein kinase 3	HIPK3	103822102	0.4128774032316736	103822102	0.1095961855666165	4.012715737468275	2.3990769264305114	0.12451299092045089	0.3244061819339081
LOC103822105	18.069670026577203	8.57498527913917	2.1072537664334265	0.03509558861986073	103822105	ENSSCAG00000008004	PPFIBP2	PPFIA binding protein 2	PPFIBP2	PPFIBP2	PPFIA binding protein 2	PPFIBP2	103822105	0.09106419440599184	103822105	-0.24347756124885017	-0.2163664929995325	1.1035772129815924	0.2959720663040041	0.5277026325806093
LOC103822106	0.06237150638163613	0.7535075063055351	0.08277489721030794	0.9340305297374619	103822106	NA	NA	NA	NA	LOC103822106	NADH-cytochrome b5 reductase 2	LOC103822106	103822106	0.9490718810646379	103822106	0.3226876507286811	2.3871625062252937	5.963189693045334	0.016333224879962506	0.1025925365878942
LOC103822107	-0.824329288663172	0.865486799141651	-0.9524458252635428	0.34087092842576144	103822107	ENSSCAG00000008134	FAR1	fatty acyl-CoA reductase 1	FAR1	FAR1	fatty acyl-CoA reductase 1	FAR1	103822107	0.40974540625979405	103822107	0.3434906343408327	4.503774499388992	13.291646409157861	4.2216164300320076e-4	0.016860976526018454
LOC103822109	3.2710186620201673	6.065481871363407	0.5392842203458608	0.589690755219833	103822109	ENSSCAG00000008143	DHCR7	7-dehydrocholesterol reductase	DHCR7	DHCR7	7-dehydrocholesterol reductase	DHCR7	103822109	0.654440723802068	103822109	0.2704525369043123	-0.708535738079567	1.651374558861051	0.20169067995744722	0.4229928464312525
LOC103822110	3.3529149288399176	2.785576598085772	1.2036699802633382	0.22871715958503192	103822110	ENSSCAG00000008149	NADSYN1	NAD synthetase 1	NADSYN1	NADSYN1	NAD synthetase 1	NADSYN1	103822110	0.28892800468192986	103822110	-0.20214532019801143	1.0211060471944833	1.8208896289743262	0.1802035594604131	0.39628931508687404
LOC103822111	26.65233562373802	12.821244384791648	2.0787635602167125	0.03763908771666299	103822111	ENSSCAG00000008186	TPCN2	two pore segment channel 2	TPCN2	TPCN2	two pore segment channel 2	TPCN2	103822111	0.09644303864041297	103822111	-0.13379056260587702	-0.37526593877972264	0.751121464865664	0.3881613973909398	0.6120664236382365
LOC103822114	-0.7178399335871942	4.143218967117739	-0.17325657641661282	0.8624497544391533	103822114	ENSSCAG00000008327	PPFIA1	PTPRF interacting protein alpha 1	PPFIA1	PPFIA1	PTPRF interacting protein alpha 1	PPFIA1	103822114	0.8908210553222967	103822114	0.3038430883054008	1.395085767360632	5.444785157706973	0.021594681176270173	0.11888963610559154
LOC103822115	0.36780506151760917	0.4981560834271914	0.7383329718412767	0.46031213497951495	103822115	ENSSCAG00000008353	CTTN	cortactin	CTTN	CTTN	cortactin	CTTN	103822115	0.5309437418498425	103822115	-0.10683361851391025	5.0542183214759255	0.43163225092733665	0.5126730202769938	0.7094631002336348
LOC103822117	0.5469004788752281	0.28020829058269153	1.9517640885569505	0.05096621970515767	103822117	NA	NA	NA	NA	CD59	CD59 molecule (CD59 blood group)	CD59	103822117	0.1222833539530466	103822117	-0.1480840632136882	4.40093331968659	0.249531972685792	0.6184837289531768	0.7846967726049533
LOC103822118	-1.5060117303237541	1.0506054945328378	-1.43347025897044	0.15172349237472518	103822118	ENSSCAG00000008450	FBXO3	F-box protein 3	FBXO3	FBXO3	F-box protein 3	FBXO3	103822118	0.20463788974397887	103822118	-0.04157455813286159	9.723636453771931	0.3494387931481917	0.5557424516909233	0.738394367508172
LOC103822120	-0.6621780390822094	1.3846699311895696	-0.4782208555026052	0.6324930201875101	103822120	ENSSCAG00000008500	CAPRIN1	cell cycle associated protein 1	CAPRIN1	CAPRIN1	cell cycle associated protein 1	CAPRIN1	103822120	0.6943998158955298	103822120	-0.06646833446200207	9.108414942837586	1.9049363702083073	0.17055298448221623	0.3849430018735895
LOC103822121	-1.2906075169137408	1.4009117879364958	-0.9212625149045036	0.3569133867138605	103822121	ENSSCAG00000008894	NAT10	N-acetyltransferase 10	NAT10	NAT10	N-acetyltransferase 10	NAT10	103822121	0.42671757248864645	103822121	0.018145177833825906	4.232247788171195	0.042027506290221416	0.8379770693505524	0.9175868329987419
LOC103822122	21.504287239309264	12.64490900736853	1.7006280730670449	0.08901284918758517	103822122	ENSSCAG00000008945	ABTB2	ankyrin repeat and BTB domain containing 2	ABTB2	ABTB2	ankyrin repeat and BTB domain containing 2	ABTB2	103822122	0.15776807897155606	103822122	-0.7874122639889494	-0.16390655815439362	8.810296671884561	0.0037352042458785525	0.048971688563366006
LOC103822123	-3.772585419124874	10.82930223393648	-0.3483682824275124	0.7275636193850348	103822123	ENSSCAG00000009211	FADS2	fatty acid desaturase 2	NA	LOC103822123	acyl-CoA 6-desaturase	FADS2	103822123	0.7780168321356495	103822123	0.3140975448019169	-1.3617376884502468	1.6212779050845851	0.20581619400875678	0.42740761451695763
LOC103822124	0.782173244784866	0.44207833229910437	1.7693091645479198	0.07684229487795094	103822124	ENSSCAG00000009206	FADS1	fatty acid desaturase 1	NA	LOC103822124	acyl-CoA (8-3)-desaturase	FADS1	103822124	0.15776807897155606	103822124	-0.549092760788579	4.131361949302092	3.729046009122218	0.05625788361278834	0.2050301355225965
LOC103822125	2.0416665855237612	1.6100772883235175	1.2680550184330799	0.20477830345827777	103822125	ENSSCAG00000009191	LOC103822125	acyl-CoA (8-3)-desaturase-like	NA	LOC103822125	acyl-CoA (8-3)-desaturase-like	LOC103822125	103822125	0.2625158889800002	103822125	-0.4133295537985043	1.4245240062006181	1.3265380933539943	0.25212222188922173	0.4808156103990012
LOC103822126	1.3546468004441534	1.2499419880586187	1.0837677375316912	0.27846779323716336	103822126	ENSSCAG00000009241	FTH1	ferritin heavy chain 1	FTH1	FTH1	ferritin heavy chain 1	FTH1	103822126	0.3434404894729002	103822126	-0.11667261474192568	13.349860865074895	3.1067970544204275	0.08097007173960902	0.25404186797937794
LOC103822127	2.090788144199088	0.8298765532289709	2.519396572977065	0.011755617112206209	103822127	ENSSCAG00000009218	RAB3IL1	RAB3A interacting protein like 1	RAB3IL1	RAB3IL1	RAB3A interacting protein like 1	RAB3IL1	103822127	0.03607694268602296	103822127	-0.313634853546652	7.5081217085515934	16.363786765495835	1.0196251389586093e-4	0.008109037466806194
LOC103822128	-0.4356583052882243	1.1547373028784764	-0.3772791475621643	0.7059661670058002	103822128	NA	NA	NA	NA	LOC103822128	proto-oncogene Mas-like	LOC103822128	103822128	0.759573653000926	103822128	0.16504184498011087	1.741666633767801	0.9490379255279562	0.33227559300661835	0.5639135307469147
LOC103822130	1.1588574351051437	0.6386489583967763	1.8145452519241019	0.06959382254222622	103822130	NA	NA	NA	NA	LOC103822130	mas-related G-protein coupled receptor member H-like	LOC103822130	103822130	0.1505983459231395	103822130	-0.49891038983587005	2.605281756802924	5.60428533333913	0.019808447109474492	0.11324995748660054
LOC103822131	-0.7990611756670415	0.791506184154108	-1.00954508210319	0.3127132922766941	103822131	NA	NA	NA	NA	KDM2A	lysine demethylase 2A	KDM2A	103822131	0.3798976087885033	103822131	0.010777698057681818	8.352234336801908	0.0230891747288611	0.8795264145509598	0.9411494775433946
LOC103822132	-1.2481694119213897	0.6049289006200681	-2.0633324191355102	0.03908105595058598	103822132	NA	NA	NA	NA	GRK2	G protein-coupled receptor kinase 2	GRK2	103822132	0.099435223312979	103822132	0.20772699511375628	7.043607124604059	4.16331476633631	0.0438996325065298	0.1786518525977905
LOC103822134	0.844934213532293	7.595246572007174	0.11124513279744712	0.9114219629189254	103822134	ENSSCAG00000009553	CLCF1	cardiotrophin like cytokine factor 1	CLCF1	CLCF1	cardiotrophin like cytokine factor 1	CLCF1	103822134	0.9309147536700157	103822134	-0.04389092199434886	-1.6009377629180215	0.03390285344642583	0.8542802219791514	0.9275891538844753
LOC103822135	1.0931215496138642	2.2085695605756483	0.4949454928324511	0.6206385967850344	103822135	ENSSCAG00000009582	CABP4	calcium binding protein 4	CABP4	CABP4	calcium binding protein 4	CABP4	103822135	0.6833402406881802	103822135	-0.3848310939117406	0.48168889816876015	5.986853625075684	0.016127830480447268	0.10225137480398845
LOC103822136	-0.37038933709918787	0.7685894420186602	-0.4819079170881915	0.6298713617038936	103822136	ENSSCAG00000009586	OSBP	oxysterol binding protein	OSBP	OSBP	oxysterol binding protein	OSBP	103822136	0.6919819873569641	103822136	-0.03963761241498589	5.6690785284089396	0.29813659200969345	0.586248662062909	0.7605537542979125
LOC103822137	-2.2996312302039685	1.270266838492996	-1.8103528806059186	0.07024108140512421	103822137	ENSSCAG00000009613	PATL1	PAT1 homolog 1, processing body mRNA decay factor	PATL1	PATL1	PAT1 homolog 1, processing body mRNA decay factor	PATL1	103822137	0.15133158304938987	103822137	0.05849060044874035	5.498751766732316	1.1955051008526374	0.27680482307609294	0.5084924939607586
LOC103822138	-0.4092463857386013	1.5018560744323313	-0.2724937447107157	0.7852424003663518	103822138	ENSSCAG00000009698	STX3	syntaxin 3	STX3	STX3	syntaxin 3	STX3	103822138	0.8273626823783401	103822138	0.4240938313432235	0.2700781240835974	4.6951447572778315	0.03258268072903231	0.1506555224965765
LOC103822142	-0.5559445074708275	2.2957545499724596	-0.2421619974476351	0.8086546404037739	103822142	NA	NA	NA	NA	LOC103822142	acyl-coenzyme A amino acid N-acyltransferase 2	LOC103822142	103822142	0.846624464889738	103822142	-0.043578322938851055	0.029435811755592158	0.0773789668895704	0.781446001057006	0.8857283988968392
LOC103822143	-1.4027166037726788	1.1843091065432942	-1.1844176457165496	0.23624777854042017	103822143	ENSSCAG00000009768	PRPF19	pre-mRNA processing factor 19	PRPF19	PRPF19	pre-mRNA processing factor 19	PRPF19	103822143	0.29708774833602114	103822143	-0.011041376574157411	6.583259375201205	0.06369286872105821	0.8012609563674964	0.8948188532907702
LOC103822144	0.054090080119656846	1.3278384709516555	0.04073543680421515	0.9675068105468817	103822144	NA	NA	NA	NA	TMEM109	transmembrane protein 109	TMEM109	103822144	0.9751603417136647	103822144	0.07314499406922627	2.249233111477421	0.8320100770960785	0.36384891779761575	0.5917117232072402
LOC103822145	-1.8595207204760271	1.4261739878418125	-1.3038526409319704	0.19228383028366774	103822145	ENSSCAG00000009807	VPS37C	VPS37C subunit of ESCRT-I	VPS37C	VPS37C	VPS37C subunit of ESCRT-I	VPS37C	103822145	0.24886717650551182	103822145	0.06255487962479997	6.054944510481624	1.8964439250576066	0.17150026707500546	0.38586683121805276
LOC103822146	2.1671079984371486	1.215417962328505	1.7830146218058107	0.07458392317157833	103822146	ENSSCAG00000009813	PGA5	pepsinogen A5	NA	PGA5	pepsinogen A5	PGA5	103822146	0.15622148299981495	103822146	-0.23954597691435137	1.6352436605397893	3.244016281934566	0.07464803032910007	0.2415793861783174
LOC103822147	0.15554415913288683	0.931614324999841	0.16696196586813258	0.8673999756315928	103822147	ENSSCAG00000009823	DDB1	damage specific DNA binding protein 1	DDB1	DDB1	damage specific DNA binding protein 1	DDB1	103822147	0.8947858454467822	103822147	-0.19386363920328276	7.562435807795691	10.679267014292174	0.001478178390441815	0.03278218204608864
LOC103822148	0.5628990022217534	0.5674816954758507	0.9919245091240263	0.32123435221798396	103822148	ENSSCAG00000009828	LOC103822148	cytochrome b ascorbate-dependent protein 3	CYB561A3	LOC103822148	lysosomal membrane ascorbate-dependent ferrireductase CYB561A3	CYB561A3	103822148	0.3890034722833463	103822148	0.2322800032465969	2.6722546331494743	2.4881717633847527	0.11781024338339383	0.3151856025935698
LOC103822149	2.361208898181462	1.006011526075924	2.3470992498382777	0.018920214167628686	103822149	ENSSCAG00000009836	TMEM138	transmembrane protein 138	TMEM138	TMEM138	transmembrane protein 138	TMEM138	103822149	0.053903744067318196	103822149	-0.20924345904491737	1.6924627420298795	4.031812266632925	0.047301714127290714	0.1868091867657111
LOC103822151	0.9652135255041207	1.4051624653666994	0.6869052862525992	0.49214241552039434	103822151	ENSSCAG00000009848	SDHAF2	succinate dehydrogenase complex assembly factor 2	SDHAF2	SDHAF2	succinate dehydrogenase complex assembly factor 2	SDHAF2	103822151	0.5615150472694055	103822151	-0.09869508359571466	4.358895707141889	2.920562882455407	0.0905071682719094	0.2711263282816957
LOC103822152	-7.28420005797103	10.514055196623717	-0.692805955623111	0.4884313341997006	103822152	NA	NA	NA	NA	DAGLA	diacylglycerol lipase alpha	DAGLA	103822152	0.5581299223861671	103822152	0.35897304216605097	0.3699077530390146	5.371338160079679	0.022473483932325903	0.12171753976148939
LOC103822153	0.43626554718398863	0.7798765550997826	0.5594033367603543	0.5758864846439264	103822153	ENSSCAG00000009954	TMEM258	transmembrane protein 258	TMEM258	TMEM258	transmembrane protein 258	TMEM258	103822153	0.6413855549527362	103822153	0.12681058146889812	2.1280013585621536	1.9265574074892862	0.16816861170782121	0.3810016831931217
LOC103822154	-0.6862493994849147	2.9359339155170403	-0.23374143261806388	0.815185720003201	103822154	ENSSCAG00000009957	FEN1	flap structure-specific endonuclease 1	FEN1	FEN1	flap structure-specific endonuclease 1	FEN1	103822154	0.8519216125694534	103822154	0.10311866920524491	0.45175223731207825	0.8716469575139869	0.3527109404621517	0.5819439545648221
LOC103822155	0.8055769736114824	0.7796179720242732	1.0332970794911345	0.3014648935828561	103822155	ENSSCAG00000009972	TIMM10	translocase of inner mitochondrial membrane 10	TIMM10	TIMM10	translocase of inner mitochondrial membrane 10	TIMM10	103822155	0.3682525074304739	103822155	0.035352597281719196	0.9803925983397074	0.09511567679099114	0.7584024467814707	0.8743765763123549
LOC103822156	-1.1639562223670326	0.757973058115151	-1.5356168796572247	0.12463237181525574	103822156	ENSSCAG00000009980	LOC103822156	polyribonucleotide 5'-hydroxyl-kinase Clp1	CLP1	CLP1	cleavage factor polyribonucleotide kinase subunit 1	CLP1	103822156	0.17697367770668845	103822156	0.07821073015572216	5.5875073852389825	1.1605495143020814	0.2839001514014777	0.5154926159556167
LOC103822157	0.8849756235635494	1.0415671598477076	0.8496577634926065	0.39551538707275685	103822157	ENSSCAG00000010027	CTNND1	catenin delta 1	CTNND1	CTNND1	catenin delta 1	CTNND1	103822157	0.4662263894767271	103822157	-0.18358218363395307	5.109914723630973	5.301938944938546	0.023338514473630986	0.12399165564266176
LOC103822158	1.1214142488883565	1.2405372383935644	0.9039746766010294	0.3660088293737425	103822158	ENSSCAG00000000019	REV3L	REV3 like, DNA directed polymerase zeta catalytic subunit	REV3L	REV3L	REV3 like, DNA directed polymerase zeta catalytic subunit	REV3L	103822158	0.43614961792992823	103822158	-0.7104252148728563	4.120246688905471	11.970059999930104	7.913094471053456e-4	0.0238974291610302
