gene	MGpost0	MGLpost0	MGPpost0	DietIfpost0
LOC108961579	0.239862971	0.437432049	0.042293892	-0.092432259
LOC108961592	0.308035391	0.441800361	0.174270421	0.22646108
LOC108961609	-0.274565569	-0.571549693	0.022418554	-0.117436511
LOC108961623	-0.746045698	-0.648954886	-0.84313651	-0.159556981
LOC108961626	-0.236586751	0.297219363	-0.770392864	0.816581596
LOC108961628	-0.093828161	0.101647075	-0.289303398	0.304541727
LOC108961643	-0.448398154	-0.323014543	-0.573781766	-0.032610084
LOC108961682	0.027859389	0.251057483	-0.195338704	0.056151865
LOC108961696	0.458482916	0.692617911	0.224347921	-0.225703882
LOC108961699	0.230191478	0.305228525	0.155154431	-0.110820732
LOC108961710	0.101883307	0.036948613	0.166818001	0.081544477
LOC108961711	-0.079151687	-0.652440849	0.494137474	-0.721736728
LOC108961730	0.122298533	0.205325163	0.039271903	0.000115376
LOC108961744	-0.154530281	-0.265292673	-0.04376789	0.429049885
LOC108961786	-0.280761295	-0.162539206	-0.398983383	0.041481984
LOC108961810	-0.009367697	-0.105951049	0.087215654	-0.121178248
LOC108961813	0.066345485	0.239495428	-0.106804458	0.007019009
LOC108961820	-0.189498962	-0.244711773	-0.134286151	-0.233011036
LOC108961852	0.075345664	-0.044549065	0.195240392	0.027708655
LOC108961868	0.969864999	1.526015297	0.4137147	-0.389373331
LOC108961872	0.330593882	0.146719871	0.514467893	-0.120783549
LOC108961881	-0.458377286	-0.697544977	-0.219209595	-0.179433481
LOC108961919	0.296861983	0.405265348	0.188458617	-0.091560377
LOC108961920	1.701079185	1.653679023	1.748479346	-1.182535164
LOC108961922	0.452299232	1.030432829	-0.125834365	1.512154043
LOC108961930	-0.005536423	0.301950228	-0.313023073	-0.109758111
LOC108961934	0.135425242	0.331557713	-0.060707229	-0.123268255
LOC108961935	-0.014389734	-0.303012779	0.274233311	-0.288948719
LOC108961948	0.421185645	1.109078774	-0.266707484	0.271057806
LOC108961955	0.255592103	0.168604036	0.342580169	-0.240044527
LOC108961956	0.096549694	0.156934692	0.036164696	-0.151569207
LOC108961975	-0.110313187	-0.02608896	-0.194537414	0.087832333
LOC108961996	-0.459788169	-0.593315331	-0.326261008	-0.242054866
LOC108962007	0.047591011	-0.033694503	0.128876524	-0.257344885
LOC108962035	-0.058798955	-0.090658126	-0.026939784	-0.161365527
LOC108962036	-0.018643596	0.091275145	-0.128562337	0.038610908
LOC108962037	0.059963896	0.118865438	0.001062354	-0.064922108
LOC108962039	0.338574204	1.06060646	-0.383458053	0.022279978
LOC108962041	0.06207509	0.177184034	-0.053033853	0.077201727
LOC108962056	-0.23149462	-0.097939461	-0.365049779	0.129576375
LOC108962066	0.258741338	0.21427949	0.303203185	-0.189459369
LOC108962096	0.371770475	2.081235932	-1.337694982	1.38011071
LOC108962187	0.150760288	0.370712432	-0.069191855	-0.321724114
LOC108962189	-1.181968914	-1.695056117	-0.668881711	-0.223925451
LOC108962196	0.069511977	0.223170298	-0.084146344	-0.1154409
LOC108962208	-0.333153717	-0.240242128	-0.426065305	0.316542289
LOC108962241	-0.41293296	-0.736742169	-0.08912375	-0.334626722
LOC108962245	-1.404884852	-0.983594341	-1.826175363	-0.788326472
LOC108962250	-0.415970457	-0.440101686	-0.391839229	-0.084831731
LOC108962253	-0.324577845	-0.495118453	-0.154037236	0.292133734
LOC108962263	0.050624576	-0.209199708	0.310448859	-0.22708776
LOC108962267	-0.587702604	-1.254352025	0.078946817	0.296677748
LOC108962268	0.740784761	-0.026020695	1.507590218	-0.81006235
LOC108962275	-0.649207964	-0.696380111	-0.602035816	-0.389134368
LOC108962280	1.526392991	1.686476364	1.366309618	-0.587328801
LOC108962282	-0.261532082	-0.128445468	-0.394618696	0.01054181
LOC108962293	-0.076730293	-0.014963088	-0.138497498	-0.058888533
LOC108962294	-0.197194526	-0.175344734	-0.219044319	-0.222761092
LOC108962295	-0.1358274	-0.127819202	-0.143835597	-0.031898787
LOC108962307	-0.482172248	-0.474155156	-0.490189341	0.302877506
LOC108962308	-0.264221609	-0.113123316	-0.415319903	0.458795367
LOC108962309	0.247465664	0.231079436	0.263851893	-0.018104187
LOC108962316	-0.069321322	0.652349851	-0.790992495	0.267294463
LOC108962320	0.210134828	0.093235789	0.327033868	0.20795316
LOC108962321	-0.017129517	0.093877608	-0.128136642	-0.062325103
LOC108962329	0.039193635	0.268510779	-0.190123509	0.400701822
LOC108962331	-0.05838482	-0.096395723	-0.020373917	0.174370572
LOC108962345	0.534377297	0.982295674	0.08645892	0.75269835
LOC108962351	-0.035573991	-0.148444793	0.07729681	-0.345211374
LOC108962356	-0.277559212	-0.296647623	-0.258470801	-0.477699762
LOC108962359	0.099015598	0.058486811	0.139544385	-0.250971689
LOC108962366	-0.236417432	-0.084653533	-0.388181331	0.299180712
LOC108962370	-0.078244093	-0.245550146	0.089061959	-0.131680907
LOC108962375	-0.084266533	-0.215912272	0.047379206	-0.200517737
LOC108962376	0.017596095	0.056612025	-0.021419835	-0.035287632
LOC108962378	0.125293151	-0.303184049	0.553770352	-0.371684289
LOC108962385	0.073220485	0.068265235	0.078175736	0.05555538
LOC108962386	-0.037638822	-0.083968291	0.008690647	0.061337048
LOC108962391	-0.005654531	0.262296906	-0.273605969	0.359086472
LOC108962393	-0.206167497	-0.25982891	-0.152506085	0.097530992
LOC108962410	-0.157241763	-0.133921689	-0.180561836	0.107707655
LOC108962424	2.345810479	4.289369961	0.402250998	2.626712772
LOC108962446	0.39519722	0.434312419	0.356082022	-0.373924019
LOC108962447	-0.114507634	-0.108416185	-0.120599083	-0.031471474
LOC108962455	0.284159009	0.189151322	0.379166697	0.325273092
LOC108962457	-0.292163967	-0.249247478	-0.335080456	0.244344184
LOC108962466	-0.431831953	-0.729931118	-0.133732788	0.063631803
LOC108962468	0.369521862	0.394915824	0.3441279	0.26535559
LOC108962473	-0.065824869	0.426270768	-0.557920505	0.138449698
LOC108962480	0.258420449	0.179382012	0.337458886	-0.105394454
LOC108962485	-0.237621463	-0.212351754	-0.262891171	-0.01760589
LOC108962495	-0.090665348	0.169544532	-0.350875229	-0.375389929
LOC108962499	-0.070899373	0.019282956	-0.161081702	0.152419339
LOC108962524	-0.135035296	-0.058377312	-0.211693281	-0.167132667
LOC108962538	0.026238775	-0.058646572	0.111124121	-0.081974678
LOC108962541	0.00616051	0.213523902	-0.201202882	0.240442032
LOC108962542	0.043519986	-0.023225795	0.110265768	-0.06953504
LOC108962554	-0.402817494	-0.306335531	-0.499299456	-0.410171982
LOC108962556	0.402411082	0.642951531	0.161870633	0.193747077
LOC108962557	-0.111313562	-0.232678194	0.010051069	-0.084850999
LOC108962568	0.528945729	0.924692173	0.133199285	-0.658670597
LOC108962626	-0.243350674	-0.306363257	-0.180338092	-0.217419917
LOC108962628	0.113597221	-0.216099396	0.443293837	-0.234562902
LOC108962631	0.453097437	0.863870373	0.0423245	0.06750131
LOC108962635	0.083108928	0.260555406	-0.09433755	0.08122653
LOC108962640	-0.22774466	-0.32812976	-0.127359561	-0.048782456
LOC108962641	0.047968256	0.033828518	0.062107995	0.232345151
LOC108962642	0.284801495	-0.103328981	0.672931971	-0.70916616
LOC108962657	-0.457207607	-0.341365538	-0.573049676	0.021076638
LOC108962658	-0.173007999	-0.095686279	-0.250329719	0.123843733
LOC108962663	-0.188081852	-0.083264841	-0.292898864	0.012788662
LOC108962667	-0.352534906	-0.510395564	-0.194674248	-0.110791339
LOC108962675	-0.029125769	0.042346242	-0.100597779	0.003155903
LOC108962676	0.168822748	0.249243229	0.088402266	0.074624662
LOC108962680	0.084438935	-0.006283271	0.175161141	-0.056793573
LOC108962681	0.127216004	0.436564344	-0.182132337	0.306860594
LOC108962683	-0.494162703	-0.811153899	-0.177171507	-0.495694627
LOC108962685	0.21169453	0.302737093	0.120651968	-0.216326813
LOC108962686	0.815724879	1.228478016	0.402971742	0.636927601
LOC108962710	-0.381432976	-0.42573036	-0.337135592	-0.16689588
LOC108962713	-0.037746041	-0.181897184	0.106405101	0.263078056
LOC108962714	-0.345953009	-0.133552535	-0.558353484	-1.723742743
LOC108962715	-0.146687428	0.144156576	-0.437531433	0.432761889
LOC108962719	-0.177956013	0.025037689	-0.380949715	0.326003291
LOC108962727	0.092752654	0.063887518	0.121617791	0.184112996
LOC108962732	-0.20127501	0.312335211	-0.714885231	0.505366661
LOC108962778	0.136482937	0.002177843	0.270788032	-0.289756713
LOC108962840	-0.014536362	-0.030511429	0.001438705	0.796154423
LOC108962842	-1.048619857	-1.894532809	-0.202706904	-1.313990646
LOC108962844	-0.086209588	-0.169481529	-0.002937647	-0.105223028
LOC108962847	-0.161453038	-0.126260937	-0.196645139	-0.03326119
LOC108962873	0.014331465	0.083322408	-0.054659478	-0.10334219
LOC108962893	-0.431290321	0.064036098	-0.92661674	0.719364176
LOC108962897	-0.618359784	-0.925848718	-0.31087085	-0.269369359
LOC108962909	0.187646981	1.073597138	-0.698303176	0.438810387
LOC108962915	-0.181861409	-0.25982133	-0.103901489	-0.159916529
LOC108962935	-0.047593686	-0.082965847	-0.012221524	-0.042223963
LOC108962939	0.088637538	0.208098151	-0.030823075	0.506559278
LOC108962945	-0.318367298	-0.486497729	-0.150236868	-0.154686493
LOC108962952	-0.402129689	-0.639969996	-0.164289382	-0.035972732
LOC108962964	0.375019551	0.228206247	0.521832854	-0.259762563
LOC108962975	-0.030149093	0.016277844	-0.076576031	-0.023859585
LOC108962991	-0.800631863	-0.746650624	-0.854613102	-0.255220219
LOC108963015	-0.069503406	0.253303988	-0.3923108	0.418722748
LOC108963016	-0.612527365	-0.542477648	-0.682577082	-0.022905932
LOC108963017	-0.941915439	-1.249990485	-0.633840393	-0.332153345
LOC108963019	-0.963744529	-0.510472481	-1.417016578	0.822719015
LOC108963020	0.440087409	0.501666816	0.378508002	-0.024609663
LOC108963022	0.181327199	0.349242595	0.013411802	0.08674286
LOC108963036	0.240819579	0.155220781	0.326418377	-0.014773734
LOC108963042	0.355215974	0.387239625	0.323192323	-0.009603681
LOC108963055	-0.227662833	-0.341926841	-0.113398824	-0.149413012
LOC108963059	-0.237053948	-0.222607651	-0.251500246	-0.123155287
LOC108963102	0.024153906	0.006651903	0.041655909	-0.229533018
LOC108963112	-0.04565926	-0.103796387	0.012477867	-0.074445758
LOC108963113	1.648775911	2.049946011	1.247605811	0.218891923
LOC108963114	-0.236340339	0.00074386	-0.473424537	0.045664533
LOC108963115	0.316995966	0.513297847	0.120694085	0.024665278
LOC108963116	0.269660416	-0.332659307	0.871980138	0.169398266
LOC108963120	-0.134114619	-0.108629569	-0.15959967	-0.027102819
LOC108963122	0.593681729	0.919118624	0.268244834	0.544413935
LOC108963128	-0.14695124	-0.047318184	-0.246584296	0.06535905
LOC108963150	-0.095792505	-0.127710361	-0.063874648	-0.022140437
LOC108963166	-0.004811597	-0.120455917	0.110832723	-0.134052099
LOC108963175	-0.25831925	0.9604421	-1.4770806	1.95659567
LOC108963178	-0.880800215	-2.289308474	0.527708044	0.647956622
LOC108963181	-0.128416197	-0.384094301	0.127261908	-0.102299823
LOC108963195	-0.324286756	-0.396175101	-0.252398411	0.387613808
LOC108963208	0.12099271	-0.109312202	0.351297622	-0.319351944
LOC108963212	0.350511635	0.191952734	0.509070536	-0.531448638
LOC108963213	0.41484082	0.508210922	0.321470717	0.150239262
LOC108963214	-0.005189034	-0.230333857	0.219955789	-0.43438185
LOC108963219	-0.547201936	-0.840631992	-0.25377188	-0.131515585
LOC108963222	-0.507055405	-0.759766877	-0.254343933	-0.361468266
LOC108963229	-0.313441069	-1.087708101	0.460825963	-0.121211997
LOC108963246	-0.269705263	-0.027370565	-0.512039961	0.158838447
LOC108963253	0.190323613	0.068044486	0.312602739	-0.239671787
LOC108963272	-0.26565532	-0.541981367	0.010670727	-0.089554624
LOC108963282	-0.116044833	-0.138509652	-0.093580013	0.143257329
LOC108963283	-0.136940105	-0.063252125	-0.210628085	0.62555306
LOC108963288	-0.12386843	-0.272953189	0.025216329	-0.13362264
LOC108963289	0.098015981	-0.061873591	0.257905552	-0.160727951
LOC108963315	-0.126041084	-0.057255406	-0.194826762	-0.151247116
LOC108963329	-0.395412284	-0.131152578	-0.659671991	0.301154123
LOC108963334	-0.419923947	-0.344759975	-0.495087919	0.527527543
LOC108963372	-0.167837814	-0.237939694	-0.097735934	0.166891645
LOC108963373	-0.026667896	-0.235358303	0.182022512	-0.24962484
LOC108963377	0.53575564	-0.278975001	1.350486282	-1.153504232
LOC108963378	-0.973666966	-1.525749078	-0.421584854	-1.684482891
LOC108963382	-0.238537386	-0.019553112	-0.457521659	0.556526786
LOC108963386	-0.077182924	-0.10130679	-0.053059057	-0.01523958
LOC108963396	0.253594401	0.101485176	0.405703627	1.471810488
LOC108963409	-0.185761792	-0.80140293	0.429879346	-0.322639124
LOC108963421	-0.832323659	-0.462617677	-1.202029641	0.175758357
LOC108963423	0.362857313	0.330584913	0.395129714	-0.17129086
LOC108963439	-0.224014987	-0.200842921	-0.247187053	0.060972934
LOC108963443	0.050146811	0.467017431	-0.366723809	0.562290687
LOC108963447	0.257226895	0.47675332	0.037700471	0.08490494
LOC108963450	0.518899883	0.376958722	0.660841044	-0.131398148
LOC108963457	0.008775854	-0.152106398	0.169658106	-0.179153018
LOC108963463	0.338349385	0.43401657	0.242682201	-0.166665184
LOC108963475	0.157878327	0.146891153	0.1688655	-0.205200348
LOC108963516	-0.425073654	-0.632170502	-0.217976806	0.165466384
LOC108963518	0.006038474	-0.211093733	0.223170681	-0.129522081
LOC108963521	-0.827203557	-1.169641054	-0.48476606	-0.643910836
LOC108963524	0.389100979	0.658259572	0.119942386	0.073554873
LOC108963534	0.780550386	0.411648017	1.149452755	-0.358822292
LOC108963542	-0.140133872	-0.320046509	0.039778764	-0.418712839
LOC108963561	-0.515711089	-0.877649023	-0.153773154	-0.090737325
LOC108963568	-0.82479885	-0.954922015	-0.694675686	-0.052725947
LOC108963590	-0.00119622	-0.154266637	0.151874196	0.312362606
LOC108963607	0.664502766	0.913781705	0.415223827	-0.375972147
LOC108963611	-0.128263899	-0.176034481	-0.080493318	-0.149432892
LOC108963614	-0.778343004	-0.512104001	-1.044582008	1.450977022
LOC108963616	-0.084139966	-0.277366932	0.109087	-0.429200902
LOC108963617	-0.28251321	0.064255827	-0.629282248	-0.274866592
LOC108963618	-0.214797155	-0.488960339	0.059366029	-0.73350606
LOC108963621	0.123498465	-0.10243414	0.34943107	-0.432577929
LOC108963622	-0.332536815	0.737502799	-1.402576429	-0.288533755
LOC108963626	0.923544792	0.425030801	1.422058782	0.887286811
LOC108963627	0.037496421	0.235363395	-0.160370553	0.232514143
LOC108963628	-0.311501674	-0.335875735	-0.287127613	-0.195990069
LOC108963630	-0.038735797	-0.140110544	0.06263895	-0.110133614
LOC108963632	-0.205929884	-0.257431328	-0.154428441	0.147449986
LOC108963634	-0.049013032	0.071086586	-0.169112651	0.007264486
LOC108963639	0.773801524	0.985086062	0.562516987	0.59651776
LOC108963641	0.729118809	0.712244407	0.745993212	-0.132495888
LOC108963645	0.153318088	0.145283758	0.161352418	-0.135400822
LOC108963665	-0.555153095	-0.97231443	-0.137991761	-0.22807994
LOC108963670	-0.323015478	-0.311152642	-0.334878314	0.085090181
LOC108963671	-0.150985551	-0.287945812	-0.01402529	-0.272622807
LOC108963686	0.001377286	-0.192489883	0.195244456	-0.260917372
LOC108963687	0.144606608	0.338523685	-0.049310468	0.176533458
LOC108963711	0.091726595	0.239048193	-0.055595002	0.275864223
LOC108963723	-0.117431304	-0.024680704	-0.210181904	-0.027561184
LOC108963727	-0.354910932	-0.17173615	-0.538085714	0.597444885
LOC108963729	0.913350906	0.259055217	1.567646595	1.138448862
LOC108963753	0.595629652	0.67254059	0.518718715	0.153763795
LOC108963758	0.056171004	0.216115144	-0.103773135	0.08228266
LOC108963765	0.152882929	0.457804399	-0.152038541	0.364591942
LOC108963772	-0.223394936	-0.462900342	0.01611047	-0.300934647
LOC108963777	-0.092762202	-0.191294849	0.005770446	-0.103506906
LOC108963779	0.152968205	0.231710638	0.074225772	0.101370557
LOC108963780	0.019995762	0.080098275	-0.040106752	-0.146715165
LOC108963785	-0.080146318	-0.502819268	0.342526632	-2.485134128
LOC108963789	-0.108968738	-0.115657042	-0.102280435	0.109087324
LOC108963812	-0.501398287	-0.718217791	-0.284578783	-0.232368933
LOC108963815	-0.229279711	-0.201704884	-0.256854537	0.029356699
LOC108963818	-0.274932428	0.144334156	-0.694199012	0.488262193
LOC108963819	-0.086702409	-0.064381296	-0.109023523	-0.102500852
LOC108963822	-0.150771893	-0.107809396	-0.19373439	0.871136777
LOC108963824	-0.274778245	0.091894442	-0.641450932	0.671593712
LOC108963827	-0.216932848	-0.285713506	-0.148152191	-0.091552791
LOC108963828	0.067434615	-0.12320378	0.258073011	0.32763612
LOC108963832	-0.155214485	0.062071604	-0.372500574	0.026378742
LOC108963834	-0.440515609	-0.394126262	-0.486904957	-0.146672242
LOC108963837	-0.045049079	-0.116018653	0.025920494	0.061790917
LOC108963847	1.045074443	1.63898049	0.451168395	0.483642698
LOC108963853	-0.252593004	-0.108055463	-0.397130545	0.056154617
LOC108963859	-0.557846978	-1.089247819	-0.026446137	-0.039506698
LOC108963866	-0.048512225	-0.001001626	-0.096022823	0.012761427
LOC108963868	0.579246867	1.831618752	-0.673125018	-0.788318832
LOC108963887	0.265089694	0.147039553	0.383139835	-0.020153323
LOC108963890	-0.412446181	-0.692246719	-0.132645643	-0.250614627
LOC108963894	-0.283126546	0.170886447	-0.73713954	0.475759607
LOC108963904	0.070462743	0.229644701	-0.088719214	0.344254862
LOC108963930	-0.205393528	-0.443861519	0.033074464	-0.109809748
LOC108963942	-0.628990438	-0.915899618	-0.342081259	-0.909448289
LOC108963957	3.23297904	5.153661512	1.312296568	0.308419153
LOC108963958	2.690504665	3.399731414	1.981277917	0.797945986
LOC108963960	-0.04955957	-0.186543604	0.087424464	0.060623308
LOC108963964	-0.345224908	-0.431266344	-0.259183472	0.011133916
LOC108963967	-0.258478258	-0.503697925	-0.013258591	-0.319829125
LOC108963993	-0.229481927	-0.721565031	0.262601177	-0.42308281
LOC108963996	-0.260510839	-0.184441186	-0.336580493	-0.278393745
LOC108963997	1.470480966	1.850675538	1.090286394	-0.690856123
LOC108963999	0.49771809	0.918194668	0.077241513	-0.18782917
LOC108964002	-0.457689797	-0.511238873	-0.40414072	-0.129783282
LOC108964006	-0.116489098	-0.416527985	0.183549789	-0.423647747
LOC108964007	0.297001865	0.369849199	0.224154531	0.113190389
LOC108964008	0.38232579	0.552466854	0.212184726	-0.360794385
LOC108964010	-0.063149956	-0.185031579	0.058731668	0.121777716
LOC108964017	-0.376800833	-0.460960495	-0.292641171	-0.335268205
LOC108964024	-0.107674246	-0.085447626	-0.129900866	0.007965402
LOC108964025	-1.039434691	-1.446254202	-0.632615181	-0.359292229
