gene_name	description	logFC_infection	logFC_diet	logFC_interaction	FDR_infection	FDR_diet	FDR_interaction	gene	number_DE_contrasts	logCPM	repressed_in_infection	induced_in_infection	higher_in_Protein	higher_in_Lipid	Protein_ixn_bigger_Inf	Lipid_ixn_bigger_Inf	DE_in_infection	DE_in_diet	DE_in_ixn
ADAM15	ADAM metallopeptidase domain 15	0.35822826048807216	NA	NA	0.043873901498042475	NA	NA	103824043	1	2.9953111263257575	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
UNC13C	unc-13 homolog C	0.3178502517590368	NA	NA	0.043873901498042475	NA	NA	103815995	1	3.682554766874265	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
BET1	Bet1 golgi vesicular membrane trafficking protein	-0.3145264736581685	NA	NA	0.04390811469698647	NA	NA	103813118	1	1.4452852204766007	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ACSF2	acyl-CoA synthetase family member 2	0.38818418443830255	NA	NA	0.04390811469698647	NA	NA	103819823	1	1.9372386227970053	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	-0.26074341758847097	NA	NA	0.0440858087044623	NA	NA	103816937	1	2.334187973630519	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MOCOS	molybdenum cofactor sulfurase	0.5314402423225908	NA	NA	0.0440858087044623	NA	NA	103815511	1	2.019453794134825	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
IFRD2	interferon related developmental regulator 2	0.9503267489655718	NA	NA	0.044249071536755814	NA	NA	103824281	1	4.8268337416664835	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103812980	C-C chemokine receptor type 5-like	0.4436846216033131	NA	NA	0.044249071536755814	NA	NA	103812980	1	3.449288649929185	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EIF1AX	eukaryotic translation initiation factor 1A X-linked	-0.16321264282911632	NA	NA	0.044249071536755814	NA	NA	103815921	1	5.643421694526504	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ANXA13	annexin A13	0.5675860989094479	NA	NA	0.044249071536755814	NA	NA	103814462	1	5.509838010167328	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SUSD3	sushi domain containing 3	-0.31015925426647406	NA	NA	0.04430296724443667	NA	NA	103816920	1	6.5191372686988105	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GDE1	glycerophosphodiester phosphodiesterase 1	-0.2047614970710413	NA	NA	0.04430296724443667	NA	NA	103817696	1	5.547369341204946	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
VLDLR	very low density lipoprotein receptor	0.413286075022891	NA	NA	0.044377070184327926	NA	NA	103819527	1	-0.12236911754578976	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NEIL1	nei like DNA glycosylase 1	-0.7432168489859575	NA	NA	0.044377070184327926	NA	NA	103823209	1	-0.5921806930981555	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CREB3L2	cAMP responsive element binding protein 3 like 2	0.28514619633891514	NA	NA	0.044377070184327926	NA	NA	103819702	1	3.4598308512372755	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TRAF3IP3	TRAF3 interacting protein 3	-0.18756525657563455	NA	NA	0.044381948125707234	NA	NA	103823328	1	9.01084994902189	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TMEM64	transmembrane protein 64	0.523486210911977	NA	NA	0.044381948125707234	NA	NA	103816412	1	1.0582536140678276	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127060006	uncharacterized LOC127060006	0.2779307722902908	NA	NA	0.044402038825852905	NA	NA	127060006	1	2.4499295415406808	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CCT3	chaperonin containing TCP1 subunit 3	-0.24354797899038225	NA	NA	0.044505472917822045	NA	NA	103823930	1	7.709651432761148	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103816155	mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog	0.4033161806240662	NA	NA	0.044505472917822045	NA	NA	103816155	1	1.2024965152079772	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit	0.6892087460257222	NA	NA	0.04451128418410177	NA	NA	NAA80	1	1.5131575220674625	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
POLR2C	RNA polymerase II subunit C	-0.2166520297941061	NA	NA	0.044623769059476986	NA	NA	103816713	1	2.538476835316136	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RASSF1	Ras association domain family member 1	0.30563754300346946	NA	NA	0.04470744025947846	NA	NA	103817139	1	1.4640930124820764	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PTGR1	prostaglandin reductase 1	0.4255929744651286	NA	NA	0.04470744025947846	NA	NA	103821827	1	1.7519312221658543	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127059856	uncharacterized LOC127059856	-0.4285373147743022	NA	NA	0.04474040618645052	NA	NA	127059856	1	1.7685799363149017	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103820504	zinc finger CCCH-type antiviral protein 1-like	0.8207440767952173	NA	NA	0.044917008603389964	NA	NA	103820504	1	7.416406233962295	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC115485216	histone H2A-like	-0.31868742763594937	NA	NA	0.04494337285889148	NA	NA	115485216	1	4.151593167897269	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPL29	ribosomal protein L29	-0.30723168008991286	NA	NA	0.04494337285889148	NA	NA	103816984	1	6.450332586455091	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TMLHE	trimethyllysine hydroxylase, epsilon	-0.19229965859600714	NA	NA	0.04494337285889148	NA	NA	103816317	1	6.48324711267908	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AP3M1	adaptor related protein complex 3 subunit mu 1	-0.2432458321574052	NA	NA	0.04494337285889148	NA	NA	103814001	1	4.15121403520532	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
KDM5A	lysine demethylase 5A	-0.13059666540118559	NA	NA	0.04494337285889148	NA	NA	103820453	1	9.026428785250683	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103815912	toll-like receptor 7	0.4170398656758635	NA	NA	0.04494337285889148	NA	NA	103815912	1	2.745561594129424	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
XRCC2	X-ray repair cross complementing 2	-0.17533812878862018	NA	NA	0.04494337285889148	NA	NA	103812717	1	4.65410893398821	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ANXA11	annexin A11	-0.22890620388811964	NA	NA	0.04494337285889148	NA	NA	103814019	1	6.456562812006941	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SNAP47	synaptosome associated protein 47	-0.33402127413627125	NA	NA	0.04506641167303708	NA	NA	103812675	1	3.90255978868356	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FGF8	fibroblast growth factor 8	-0.4394903476336669	NA	NA	0.045078949716115806	NA	NA	103813872	1	-0.20638032839409662	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CNIH1	cornichon family AMPA receptor auxiliary protein 1	0.17774411585902605	NA	NA	0.04511860826264665	NA	NA	103826324	1	3.616327442234711	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EEF1A1	eukaryotic translation elongation factor 1 alpha 1	-0.2391099550560596	NA	NA	0.04511860826264665	NA	NA	103819723	1	11.654095528537043	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
UGCG	UDP-glucose ceramide glucosyltransferase	-0.603319831559167	NA	NA	0.04511860826264665	NA	NA	103824479	1	2.6158367587608633	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MYD88	MYD88 innate immune signal transduction adaptor	0.6689683675945169	NA	NA	0.04514464660567378	NA	NA	103813055	1	5.765396624622816	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SOX6	SRY-box transcription factor 6	-0.17023889301814832	NA	NA	0.0455135034859444	NA	NA	103826783	1	10.805419231283182	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DPY19L3	dpy-19 like C-mannosyltransferase 3	0.27773349946196824	NA	NA	0.0455135034859444	NA	NA	103816597	1	2.6832507296406436	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ESYT2	extended synaptotagmin 2	0.26157128500048404	NA	NA	0.0455135034859444	NA	NA	103812725	1	3.3324295679328237	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MEMO1	mediator of cell motility 1	-0.19463875991295507	NA	NA	0.0455135034859444	NA	NA	103821770	1	5.324799004085593	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103825049	A.superbus venom factor 1	0.7702083910394093	NA	NA	0.0455135034859444	NA	NA	103825049	1	4.163671162662583	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
KAT6A	lysine acetyltransferase 6A	-0.14924614925691487	NA	NA	0.045516608652622824	NA	NA	103822682	1	9.105369165617407	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MAFF	MAF bZIP transcription factor F	0.2800499870630753	NA	NA	0.045518144709086085	NA	NA	103813258	1	4.98072178869802	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MYG1	MYG1 exonuclease	0.5814218938270467	NA	NA	0.04552648144782759	NA	NA	127060609	1	-0.7537767251676631	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PUM2	pumilio RNA binding family member 2	-0.15744427753701062	NA	NA	0.04552648144782759	NA	NA	103820804	1	8.085291383524952	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1	-0.2174830419251771	NA	NA	0.045588897405858614	NA	NA	103822302	1	2.8298834081674102	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RAB31	RAB31, member RAS oncogene family	0.45821607439500445	NA	NA	0.04563733163036073	NA	NA	103826649	1	1.3596820648468955	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GM2A	ganglioside GM2 activator	0.4490812105908091	NA	NA	0.04563733163036073	NA	NA	103817489	1	4.966914199933601	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TUBGCP5	tubulin gamma complex associated protein 5	-0.21271597383048899	NA	NA	0.04585342222912702	NA	NA	103812330	1	5.175119664201712	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AP1S2	adaptor related protein complex 1 subunit sigma 2	0.1759345244975372	NA	NA	0.04586147584997516	NA	NA	103815824	1	4.846713275836428	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	0.3012432817682651	NA	NA	0.046001748305976184	NA	NA	103820689	1	3.6454299802223518	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TNK2	tyrosine kinase non receptor 2	-0.32569425867016283	NA	NA	0.046016811340672835	NA	NA	103815372	1	4.602584380014681	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TBC1D16	TBC1 domain family member 16	0.4317119435750398	NA	NA	0.046135110011166436	NA	NA	103819744	1	3.536729043948116	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPL7A	ribosomal protein L7a	-0.3220144131195834	NA	NA	0.046605127231420955	NA	NA	103818972	1	9.581439077007984	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
WIPI1	WD repeat domain, phosphoinositide interacting 1	-0.20283577817302503	NA	NA	0.04663120222064182	NA	NA	103819969	1	7.235197768019256	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MAPKAPK2	MAPK activated protein kinase 2	0.43949557705079484	NA	NA	0.04692234658571741	NA	NA	103822392	1	2.580826674062238	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CLK3	CDC like kinase 3	-0.17576973808803723	NA	NA	0.047095923160412265	NA	NA	103823196	1	5.253519780071811	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103814224	putative neutral ceramidase C	-0.7332523361887004	NA	NA	0.047269501953749724	NA	NA	103814224	1	-1.1009729482977892	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic	-0.20220510623127044	NA	NA	0.047269501953749724	NA	NA	103818894	1	5.3104522066591935	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CD40	CD40 molecule	0.38713404560905906	NA	NA	0.047432587758975596	NA	NA	103818815	1	1.94211551350081	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
STX7	syntaxin 7	0.26562265251697026	NA	NA	0.04743678713291463	NA	NA	103820542	1	2.9417728962592826	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ENO1	enolase 1	0.3334942423779761	NA	NA	0.047645790869298085	NA	NA	103820786	1	4.89486512312819	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TNFRSF9	TNF receptor superfamily member 9	-0.6765840917174825	NA	NA	0.047645790869298085	NA	NA	103820940	1	-0.7494569306110742	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SERP1	stress associated endoplasmic reticulum protein 1	-0.1681822498487985	NA	NA	0.047645790869298085	NA	NA	115483994	1	7.446552527064961	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
G6PD	glucose-6-phosphate dehydrogenase	0.574651502591403	NA	NA	0.047645790869298085	NA	NA	103824897	1	3.197556557582901	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103813355	histone H2A-IV	-0.5479297054076122	NA	NA	0.04770636191905782	NA	NA	103813355	1	2.5009624834025277	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPS13	ribosomal protein S13	-0.3088329874887352	NA	NA	0.04775081517620041	NA	NA	103827028	1	7.058748724116715	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPL23A	ribosomal protein L23a	-0.44487961809911536	NA	NA	0.04775081517620041	NA	NA	103820125	1	9.898358698433988	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103813632	solute carrier family 23 member 1-like	0.48384906834638314	NA	NA	0.04780404704407956	NA	NA	103813632	1	4.021510089260883	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
UPK1B	uroplakin 1B	0.4454859296612134	NA	NA	0.047878001344407735	NA	NA	103827096	1	1.562148522952453	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RPL39	ribosomal protein L39	-0.2610511404104828	NA	NA	0.047878001344407735	NA	NA	103816531	1	6.65248384822052	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FNIP2	folliculin interacting protein 2	0.4938914058568297	NA	NA	0.047878001344407735	NA	NA	103825945	1	-0.24964386479767747	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CAMK2B	calcium/calmodulin dependent protein kinase II beta	-0.36187128104914046	NA	NA	0.047878001344407735	NA	NA	103822722	1	3.4439052830296597	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CCDC69	coiled-coil domain containing 69	0.355841123076165	NA	NA	0.04793921748390026	NA	NA	103817488	1	2.2336161179344867	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PCGF2	polycomb group ring finger 2	-0.6260466985724974	NA	NA	0.04797083445222139	NA	NA	103821689	1	-0.8803131621960266	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ACER3	alkaline ceramidase 3	0.36051785273805326	NA	NA	0.04801652586065267	NA	NA	103827212	1	1.8838451357732051	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SERBP1	SERPINE1 mRNA binding protein 1	-0.13114742040078245	NA	NA	0.04801652586065267	NA	NA	103815229	1	8.981747911300523	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	0.44516084338179196	NA	NA	0.048065259320888024	NA	NA	103814765	1	0.8021062619418333	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103823355	uncharacterized LOC103823355	0.3987117862074087	NA	NA	0.048065259320888024	NA	NA	103823355	1	2.2598742979869217	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PRKCB	protein kinase C beta	0.2241991215803468	NA	NA	0.04816731933997839	NA	NA	103817801	1	4.826178142446112	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127061237	lysine-specific demethylase 6B-like	-0.26765691416404147	NA	NA	0.04829310499465372	NA	NA	127061237	1	6.645130642659224	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SF3B3	splicing factor 3b subunit 3	-0.12643826014612825	NA	NA	0.048312164998423855	NA	NA	103816670	1	6.5251312791405125	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
APPL1	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1	0.1355875224536498	NA	NA	0.048363681126899837	NA	NA	103817003	1	4.117404585578833	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TUBGCP4	tubulin gamma complex associated protein 4	0.3891540244786982	NA	NA	0.048363681126899837	NA	NA	103816138	1	1.1654976679753364	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SPI1	Spi-1 proto-oncogene	0.39069060377083775	NA	NA	0.04851391525569527	NA	NA	103826697	1	4.769372746010586	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
SOCS3	suppressor of cytokine signaling 3	-0.561405121871387	NA	NA	0.04851391525569527	NA	NA	103819738	1	3.8761311009745136	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
NA	NA	0.378499499603378	NA	NA	0.04851391525569527	NA	NA	103819606	1	3.0119724820419522	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RGS14	regulator of G protein signaling 14	0.23682755238249018	NA	NA	0.04851391525569527	NA	NA	103817368	1	4.22731091695657	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
DHX58	DExH-box helicase 58	0.8798370756620405	NA	NA	0.04857656400262877	NA	NA	103821730	1	7.604005547040741	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PRPF3	pre-mRNA processing factor 3	-0.19447878607595093	NA	NA	0.04857656400262877	NA	NA	103823946	1	6.735945968772031	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FAM168A	family with sequence similarity 168 member A	-0.2817621202301784	NA	NA	0.04865939060431484	NA	NA	103818393	1	3.5146234286178757	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RP2	RP2 activator of ARL3 GTPase	0.23699804071131245	NA	NA	0.04865939060431484	NA	NA	103812630	1	4.220609671236021	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PKIG	cAMP-dependent protein kinase inhibitor gamma	0.3575322550732747	NA	NA	0.04865939060431484	NA	NA	103818624	1	1.459241211578819	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
M6PR	mannose-6-phosphate receptor, cation dependent	0.37055619887290314	NA	NA	0.04865939060431484	NA	NA	103827207	1	3.6317822544842935	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PTK2B	protein tyrosine kinase 2 beta	0.40679516309269204	NA	NA	0.04872085361258213	NA	NA	108964492	1	2.694852656847246	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ZNF710	zinc finger protein 710	0.2549896188306915	NA	NA	0.04872085361258213	NA	NA	103816128	1	4.11606376480868	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PTBP3	polypyrimidine tract binding protein 3	0.23560504494468132	NA	NA	0.04911910615313547	NA	NA	103824474	1	2.9274747421183176	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC103816733	arylamine N-acetyltransferase, pineal gland isozyme NAT-3-like	0.5743647733891465	NA	NA	0.04917489464441198	NA	NA	103816733	1	0.43954688242248513	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EPM2A	EPM2A glucan phosphatase, laforin	-0.4163957958940393	NA	NA	0.04917489464441198	NA	NA	103818456	1	-0.309490519632804	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PLD4	phospholipase D family member 4	0.46786227459328295	NA	NA	0.04917489464441198	NA	NA	103826384	1	6.001828855781338	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MYO9A	myosin IXA	0.3611157584889166	NA	NA	0.04917489464441198	NA	NA	103815940	1	2.0165167425469224	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ADD1	adducin 1	-0.1307122179820477	NA	NA	0.049197698419986544	NA	NA	103823842	1	9.129787260653242	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LOC127061239	venom factor-like	0.7844861161132715	NA	NA	0.049197698419986544	NA	NA	127061239	1	3.3681813502327826	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AANAT	aralkylamine N-acetyltransferase	-0.8062917180778697	NA	NA	0.049197698419986544	NA	NA	103820004	1	-1.4138378648212269	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PSMD1	proteasome 26S subunit, non-ATPase 1	-0.12608510916391052	NA	NA	0.049197698419986544	NA	NA	103815366	1	6.65138745827981	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
BLCAP	BLCAP apoptosis inducing factor	-0.13501188657435484	NA	NA	0.049197698419986544	NA	NA	103818615	1	6.5142722124113295	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
METTL3	methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit	-0.3806623820669498	NA	NA	0.049197698419986544	NA	NA	127061186	1	0.49762857830264706	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TESK2	testis associated actin remodelling kinase 2	-0.17588558079181243	NA	NA	0.049292522097099514	NA	NA	103814979	1	5.52131820038232	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
FAM171A1	family with sequence similarity 171 member A1	-0.6487170092664712	NA	NA	0.049322101245878304	NA	NA	103813105	1	-0.9417407661209785	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
EDF1	endothelial differentiation related factor 1	-0.14757346901810245	NA	NA	0.049322101245878304	NA	NA	103819196	1	9.330690898534424	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
TMED3	transmembrane p24 trafficking protein 3	0.43469349512744343	NA	NA	0.04954424305746448	NA	NA	103816278	1	0.9683386458069142	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1	-0.2296793882407866	NA	NA	0.04956699591845103	NA	NA	103824624	1	5.40925805417713	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
RNF220	ring finger protein 220	0.14245261581528196	NA	NA	0.04963193932726559	NA	NA	103814970	1	8.113195207668621	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
CHST14	carbohydrate sulfotransferase 14	0.34920422920511507	NA	NA	0.04963856487146688	NA	NA	103822305	1	1.1811488440283309	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
BCR	BCR activator of RhoGEF and GTPase	0.34295707062455144	NA	NA	0.04972619216650857	NA	NA	103818014	1	2.5880096492040194	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
THBS3	thrombospondin 3	-0.9414121096453424	NA	NA	0.049874545718721755	NA	NA	103824037	1	-1.5093444658285946	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MRPS24	mitochondrial ribosomal protein S24	NA	-0.4494766373315943	NA	NA	0.049327568829583494	NA	103825454	1	3.4453509132439026	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ERCC6	ERCC excision repair 6, chromatin remodeling factor	NA	NA	-0.4261434556472693	NA	NA	0.032537655955246485	103813942	1	5.5604688016769055	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ST14	ST14 transmembrane serine protease matriptase	NA	-0.6031137047528938	NA	NA	0.02955514322345474	NA	103822812	1	0.7067844955727132	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
LOC127060817	arginine-glutamic acid dipeptide repeats protein-like	NA	NA	2.228280331273541	NA	NA	0.008639201224602041	127060817	1	1.5804919484177056	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
