Module	Section	Sample Name	Source
Salmon	all_sections	ES102_SEM19-140_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES102_SEM19-140_Control-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES49_Blue-024_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES49_Blue-024_Control-protein_0/libParams/flenDist.txt
Salmon	all_sections	ES87_orange-24_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES87_orange-24_Control-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES82_Blue-047_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES82_Blue-047_Control-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES75_Blue-042_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES75_Blue-042_MG-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES14_209_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES14_209_MG-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES16_601_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES16_601_Control-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES59_Blue-032_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES59_Blue-032_MG-protein_14/libParams/flenDist.txt
Salmon	all_sections	ES80_Blue-050_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES80_Blue-050_Control-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES26_619_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES26_619_MG-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES84_LD19-239_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES84_LD19-239_MG-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES38_AR17-21_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES38_AR17-21_MG-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES11_172_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES11_172_Control-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES2_48_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES2_48_Control-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES45_Blue-015_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES45_Blue-015_MG-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES22_618_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES22_618_Control-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES103_625_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES103_625_Control-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES37_AR17-21_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES37_AR17-21_MG-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES4_164_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES4_164_Control-protein_0/libParams/flenDist.txt
Salmon	all_sections	ES70_Blue-039_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES70_Blue-039_Control-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES88_610_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES88_610_MG-protein_0/libParams/flenDist.txt
Salmon	all_sections	ES39_LD19-239_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES39_LD19-239_MG-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES83_SEM19-1481_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES83_SEM19-1481_MG-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES60_Blue-032_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES60_Blue-032_MG-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES29_Blue-098_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES29_Blue-098_Control-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES36_AR17-21_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES36_AR17-21_MG-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES100_SEM19-140_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES100_SEM19-140_Control-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES12_209_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES12_209_MG-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES53_SEM19-74_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES53_SEM19-74_MG-protein_0/libParams/flenDist.txt
Salmon	all_sections	ES91_Blue-049_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES91_Blue-049_Control-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES47_Blue-45_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES47_Blue-45_MG-protein_0/libParams/flenDist.txt
Salmon	all_sections	ES58_Blue-032_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES58_Blue-032_MG-protein_0/libParams/flenDist.txt
Salmon	all_sections	ES55_SEM19-74_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES55_SEM19-74_MG-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES52_SEM19-1481_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES52_SEM19-1481_MG-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES99_SEM19-107_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES99_SEM19-107_MG-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES19_615_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES19_615_Control-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES69_Blue-037_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES69_Blue-037_MG-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES40_LD19-239_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES40_LD19-239_MG-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES35_101-LS_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES35_101-LS_MG-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES54_SEM19-74_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES54_SEM19-74_MG-protein_14/libParams/flenDist.txt
Salmon	all_sections	ES76_Blue-043_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES76_Blue-043_MG-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES24_Blue-010_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES24_Blue-010_Control-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES44_Blue-015_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES44_Blue-015_MG-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES104_625_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES104_625_Control-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES9_172_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES9_172_Control-protein_0/libParams/flenDist.txt
Salmon	all_sections	ES32_Blue-055_NA_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES32_Blue-055_NA_14/libParams/flenDist.txt
Salmon	all_sections	ES3_48_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES3_48_Control-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES51_Blue-024_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES51_Blue-024_Control-protein_21/libParams/flenDist.txt
Salmon	all_sections	ES71_Blue-039_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES71_Blue-039_Control-lipid_14/libParams/flenDist.txt
Salmon	all_sections	ES94_SEM19-76_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES94_SEM19-76_MG-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES78_Blue-043_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES78_Blue-043_MG-lipid_21/libParams/flenDist.txt
Salmon	all_sections	ES5_164_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES5_164_Control-protein_14/libParams/flenDist.txt
Salmon	all_sections	ES33_101-LS_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES33_101-LS_MG-lipid_0/libParams/flenDist.txt
Salmon	all_sections	ES50_Blue-024_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/salmon/ES50_Blue-024_Control-protein_14/libParams/flenDist.txt
Samtools	stats	ES34_101-LS_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES34_101-LS_MG-lipid_14.sorted.bam.stats
Samtools	stats	ES23_Blue-010_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES23_Blue-010_Control-lipid_0.sorted.bam.stats
Samtools	stats	ES61_Blue-035_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES61_Blue-035_MG-protein_0.sorted.bam.stats
Samtools	stats	ES21_618_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES21_618_Control-lipid_14.sorted.bam.stats
Samtools	stats	ES4_164_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES4_164_Control-protein_0.sorted.bam.stats
Samtools	stats	ES58_Blue-032_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES58_Blue-032_MG-protein_0.sorted.bam.stats
Samtools	stats	ES63_Blue-035_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES63_Blue-035_MG-protein_21.sorted.bam.stats
Samtools	stats	ES22_618_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES22_618_Control-lipid_21.sorted.bam.stats
Samtools	stats	ES54_SEM19-74_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES54_SEM19-74_MG-protein_14.sorted.bam.stats
Samtools	stats	ES67_Blue-037_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES67_Blue-037_MG-protein_0.sorted.bam.stats
Samtools	stats	ES53_SEM19-74_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES53_SEM19-74_MG-protein_0.sorted.bam.stats
Samtools	stats	ES50_Blue-024_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES50_Blue-024_Control-protein_14.sorted.bam.stats
Samtools	stats	ES70_Blue-039_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES70_Blue-039_Control-lipid_0.sorted.bam.stats
Samtools	stats	ES86_orange-24_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES86_orange-24_Control-protein_14.sorted.bam.stats
Samtools	stats	ES76_Blue-043_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES76_Blue-043_MG-lipid_0.sorted.bam.stats
Samtools	stats	ES16_601_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES16_601_Control-protein_21.sorted.bam.stats
Samtools	stats	ES43_Blue-013_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES43_Blue-013_Control-protein_21.sorted.bam.stats
Samtools	stats	ES12_209_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES12_209_MG-lipid_0.sorted.bam.stats
Samtools	stats	ES42_Blue-013_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES42_Blue-013_Control-protein_14.sorted.bam.stats
Samtools	stats	ES55_SEM19-74_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES55_SEM19-74_MG-protein_21.sorted.bam.stats
Samtools	stats	ES69_Blue-037_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES69_Blue-037_MG-protein_21.sorted.bam.stats
Samtools	stats	ES11_172_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES11_172_Control-protein_21.sorted.bam.stats
Samtools	stats	ES97_SEM19-107_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES97_SEM19-107_MG-protein_0.sorted.bam.stats
Samtools	stats	ES59_Blue-032_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES59_Blue-032_MG-protein_14.sorted.bam.stats
Samtools	stats	ES8_SEM19-1354_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES8_SEM19-1354_Control-protein_21.sorted.bam.stats
Samtools	stats	ES44_Blue-015_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES44_Blue-015_MG-lipid_0.sorted.bam.stats
Samtools	stats	ES66_617_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES66_617_Control-protein_14.sorted.bam.stats
Samtools	stats	ES45_Blue-015_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES45_Blue-015_MG-lipid_14.sorted.bam.stats
Samtools	stats	ES85_orange-24_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES85_orange-24_Control-protein_0.sorted.bam.stats
Samtools	stats	ES29_Blue-098_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES29_Blue-098_Control-lipid_14.sorted.bam.stats
Samtools	stats	ES33_101-LS_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES33_101-LS_MG-lipid_0.sorted.bam.stats
Samtools	stats	ES75_Blue-042_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES75_Blue-042_MG-protein_21.sorted.bam.stats
Samtools	stats	ES17_615_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES17_615_Control-protein_0.sorted.bam.stats
Samtools	stats	ES30_Blue-098_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES30_Blue-098_Control-lipid_21.sorted.bam.stats
Samtools	stats	ES64_SEM19-1481_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES64_SEM19-1481_MG-lipid_21.sorted.bam.stats
Samtools	stats	ES14_209_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES14_209_MG-lipid_21.sorted.bam.stats
Samtools	stats	ES18_615_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES18_615_Control-protein_14.sorted.bam.stats
Samtools	stats	ES13_209_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES13_209_MG-lipid_14.sorted.bam.stats
Samtools	stats	ES77_Blue-043_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES77_Blue-043_MG-lipid_14.sorted.bam.stats
Samtools	stats	ES36_AR17-21_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES36_AR17-21_MG-lipid_0.sorted.bam.stats
Samtools	stats	ES79_Blue-050_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES79_Blue-050_Control-lipid_0.sorted.bam.stats
Samtools	stats	ES84_LD19-239_MG-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES84_LD19-239_MG-lipid_0.sorted.bam.stats
Samtools	stats	ES52_SEM19-1481_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES52_SEM19-1481_MG-lipid_14.sorted.bam.stats
Samtools	stats	ES104_625_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES104_625_Control-lipid_14.sorted.bam.stats
Samtools	stats	ES3_48_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES3_48_Control-lipid_21.sorted.bam.stats
Samtools	stats	ES6_164_Control-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES6_164_Control-protein_21.sorted.bam.stats
Samtools	stats	ES27_619_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES27_619_MG-lipid_21.sorted.bam.stats
Samtools	stats	ES56_Blue-050_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES56_Blue-050_Control-lipid_21.sorted.bam.stats
Samtools	stats	ES48_Blue-45_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES48_Blue-45_MG-protein_14.sorted.bam.stats
Samtools	stats	ES88_610_MG-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES88_610_MG-protein_0.sorted.bam.stats
Samtools	stats	ES35_101-LS_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES35_101-LS_MG-lipid_21.sorted.bam.stats
Samtools	stats	ES9_172_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES9_172_Control-protein_0.sorted.bam.stats
Samtools	stats	ES26_619_MG-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES26_619_MG-lipid_14.sorted.bam.stats
Samtools	stats	ES82_Blue-047_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES82_Blue-047_Control-lipid_14.sorted.bam.stats
Samtools	stats	ES96_610_MG-protein_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES96_610_MG-protein_21.sorted.bam.stats
Samtools	stats	ES31_Blue-055_NA_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES31_Blue-055_NA_0.sorted.bam.stats
Samtools	stats	ES72_Blue-039_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES72_Blue-039_Control-lipid_21.sorted.bam.stats
Samtools	stats	ES46_Blue-015_MG-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES46_Blue-015_MG-lipid_21.sorted.bam.stats
Samtools	stats	ES102_SEM19-140_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES102_SEM19-140_Control-lipid_21.sorted.bam.stats
Samtools	stats	ES20_618_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES20_618_Control-lipid_0.sorted.bam.stats
Samtools	stats	ES62_Blue-035_MG-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES62_Blue-035_MG-protein_14.sorted.bam.stats
Samtools	stats	ES41_Blue-013_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES41_Blue-013_Control-protein_0.sorted.bam.stats
Samtools	stats	ES101_SEM19-140_Control-lipid_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES101_SEM19-140_Control-lipid_14.sorted.bam.stats
Samtools	stats	ES15_601_Control-protein_14	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES15_601_Control-protein_14.sorted.bam.stats
Samtools	stats	ES65_106_NA_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES65_106_NA_0.sorted.bam.stats
Samtools	stats	ES81_Blue-047_Control-lipid_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES81_Blue-047_Control-lipid_0.sorted.bam.stats
Samtools	stats	ES89_Blue-049_Control-protein_0	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES89_Blue-049_Control-protein_0.sorted.bam.stats
Samtools	stats	ES24_Blue-010_Control-lipid_21	/scrfs/storage/clstacy/rnaseq/canary/nf/work_serCan/40/6fb893f12f356939165ae3fc1cf663/samtools/stats/ES24_Blue-010_Control-lipid_21.sorted.bam.stats
